,Date,ATL,ATL_TTS,BOS,BOS_TTS,BRK,BRK_TTS,CHA,CHA_TTS,CHI,CHI_TTS,CLE,CLE_TTS,DAL,DAL_TTS,DEN,DEN_TTS,DET,DET_TTS,GSW,GSW_TTS,HOU,HOU_TTS,IND,IND_TTS,LAC,LAC_TTS,LAL,LAL_TTS,MEM,MEM_TTS,MIA,MIA_TTS,MIL,MIL_TTS,MIN,MIN_TTS,NOP,NOP_TTS,NYK,NYK_TTS,OKC,OKC_TTS,ORL,ORL_TTS,PHI,PHI_TTS,PHX,PHX_TTS,POR,POR_TTS,SAC,SAC_TTS,SAS,SAS_TTS,TOR,TOR_TTS,UTA,UTA_TTS,WAS,WAS_TTS
16323,2014-6-6,4122.0,534576.0,12380.0,1636761.0,3811.0,433434.0,9124.0,1111166.0,23346.0,2184964.0,7977.0,1357308.0,5920.0,737472.0,3005.0,317048.0,7053.0,976785.0,15266.0,1175223.0,8265.0,1466102.0,13628.0,1169117.0,7238.0,738289.0,25050.0,3438065.0,2342.0,578378.0,82983.0,18047797.0,3833.0,319370.0,8997.0,1254053.0,2382.0,235326.0,13954.0,1527677.0,7638.0,1116904.0,9086.0,1721465.0,10196.0,672504.0,6159.0,870752.0,7245.0,1276358.0,4025.0,399031.0,85282.0,22031447.0,6040.0,740914.0,21751.0,1963067.0,2339.0,224403.0
16324,2014-6-7,3198.0,365558.0,7971.0,1007619.0,3111.0,253928.0,5319.0,655141.0,14371.0,1475797.0,6103.0,1172501.0,4852.0,474461.0,2081.0,183020.0,4602.0,596397.0,13932.0,941336.0,6603.0,1501426.0,6056.0,529747.0,5778.0,529845.0,27484.0,4066346.0,2116.0,431746.0,50769.0,11184653.0,2986.0,217136.0,4784.0,545262.0,1877.0,131500.0,12043.0,1226688.0,4368.0,558391.0,8130.0,1527975.0,8370.0,867808.0,4049.0,462484.0,5197.0,745524.0,4223.0,335534.0,44637.0,10808219.0,4469.0,479698.0,24269.0,5455961.0,1985.0,126101.0
16325,2014-6-8,3216.0,430090.0,8278.0,887772.0,3167.0,240025.0,8686.0,1114779.0,12678.0,1256141.0,9939.0,1355970.0,3384.0,477573.0,2290.0,192576.0,4795.0,411613.0,8126.0,801815.0,5984.0,866276.0,4976.0,339706.0,3804.0,342803.0,24662.0,3175366.0,2559.0,484356.0,115636.0,32478569.0,2990.0,205652.0,4128.0,322295.0,1997.0,146707.0,16868.0,2111156.0,4884.0,696533.0,7631.0,1501186.0,4649.0,565125.0,3766.0,424375.0,5067.0,762733.0,3732.0,266408.0,99800.0,31043100.0,4724.0,470834.0,9325.0,1579507.0,2182.0,175279.0
16326,2014-6-9,4650.0,832498.0,13462.0,1608949.0,4298.0,498164.0,11860.0,1839443.0,29364.0,2201037.0,8824.0,1635142.0,8016.0,778814.0,2387.0,282231.0,5729.0,669042.0,8069.0,903814.0,9894.0,1984415.0,5281.0,637865.0,3927.0,434254.0,27746.0,3385679.0,2970.0,681605.0,93761.0,23225434.0,3809.0,352157.0,4843.0,442999.0,2499.0,289737.0,17983.0,1757372.0,5493.0,709726.0,10279.0,2582318.0,12690.0,1207046.0,5222.0,866063.0,5652.0,1033442.0,10010.0,653822.0,47961.0,9207512.0,8891.0,687991.0,10665.0,1896539.0,2555.0,278642.0
16327,2014-6-10,3801.0,583348.0,14206.0,1639124.0,5955.0,681649.0,20020.0,2978205.0,38699.0,2671954.0,8653.0,1748494.0,9566.0,1154397.0,2611.0,213936.0,10099.0,831637.0,7903.0,861481.0,8243.0,1478883.0,5570.0,554965.0,4173.0,400573.0,24137.0,2663972.0,2825.0,592666.0,105621.0,35946529.0,4085.0,427477.0,5410.0,414248.0,2856.0,289300.0,43562.0,10673698.0,6190.0,865310.0,10724.0,2577197.0,9558.0,1081514.0,5065.0,777766.0,5456.0,1362072.0,6953.0,594922.0,97737.0,34402530.0,6749.0,557945.0,9236.0,1560570.0,2923.0,296351.0
16328,2014-6-11,3743.0,607323.0,18951.0,2246483.0,4938.0,626840.0,10696.0,1901138.0,16803.0,1772279.0,7388.0,1816588.0,5642.0,934669.0,2458.0,235170.0,6880.0,696833.0,6592.0,690309.0,7922.0,1328892.0,4870.0,521171.0,4822.0,521545.0,24296.0,2329328.0,2808.0,684182.0,60700.0,11715266.0,4516.0,438656.0,3979.0,338677.0,3226.0,301732.0,30462.0,7330425.0,5819.0,664692.0,12123.0,3045102.0,6730.0,717478.0,7201.0,1045232.0,6172.0,1368805.0,6370.0,589512.0,88508.0,29036461.0,7946.0,1011180.0,7999.0,1101719.0,2630.0,292101.0
16329,2014-6-12,4552.0,662322.0,21373.0,2241820.0,4898.0,565462.0,12284.0,2003672.0,17536.0,1604115.0,9328.0,1911653.0,6402.0,903489.0,3137.0,288434.0,6650.0,673273.0,10342.0,871399.0,10830.0,1338422.0,7212.0,988756.0,10996.0,802437.0,25654.0,2454385.0,2558.0,599900.0,90814.0,29918743.0,5118.0,499542.0,3853.0,362474.0,4529.0,428903.0,37742.0,5005212.0,6605.0,835755.0,10566.0,2346876.0,5036.0,603022.0,7149.0,874986.0,7461.0,1418619.0,5538.0,420484.0,109041.0,38321533.0,11360.0,2237957.0,10080.0,1248279.0,2662.0,301343.0
16330,2014-6-13,5627.0,1509387.0,12189.0,1448068.0,4221.0,454244.0,15151.0,2098206.0,26997.0,2236827.0,8285.0,1920090.0,9887.0,1102710.0,2940.0,275043.0,6510.0,662081.0,7714.0,801469.0,10004.0,1747358.0,8143.0,1002235.0,8800.0,669297.0,23096.0,2426206.0,2250.0,448153.0,69653.0,13594366.0,6495.0,598222.0,4073.0,382233.0,5606.0,386033.0,19736.0,2564788.0,6474.0,683198.0,9026.0,2168230.0,4169.0,508051.0,5898.0,788966.0,5442.0,1212412.0,4410.0,377996.0,110531.0,29566889.0,7556.0,1131875.0,7027.0,1114039.0,2311.0,227652.0
16331,2014-6-14,3340.0,402015.0,10367.0,1351209.0,3234.0,250092.0,7231.0,1308843.0,14273.0,1481186.0,9256.0,1475395.0,11110.0,923601.0,2478.0,296545.0,4108.0,422783.0,7375.0,616903.0,6166.0,804824.0,5342.0,560688.0,4601.0,333073.0,16382.0,1934062.0,1883.0,340035.0,40555.0,9738515.0,5217.0,449278.0,3603.0,332600.0,3990.0,254481.0,22742.0,3833300.0,4473.0,459814.0,6051.0,1220232.0,3318.0,380906.0,3506.0,371646.0,3624.0,778861.0,4501.0,467034.0,52364.0,14119424.0,6351.0,1418272.0,3674.0,587354.0,1854.0,169798.0
16332,2014-6-15,2897.0,289725.0,14284.0,1288358.0,4339.0,270610.0,7081.0,1017062.0,14539.0,1454449.0,9955.0,1657709.0,4338.0,591502.0,2736.0,237360.0,5838.0,605847.0,6761.0,554411.0,6223.0,766058.0,4312.0,326315.0,4207.0,292571.0,17856.0,1776146.0,2191.0,471642.0,96667.0,32845149.0,3578.0,342019.0,4036.0,310956.0,3055.0,193940.0,15015.0,1761849.0,5775.0,507357.0,7011.0,1425040.0,3910.0,464544.0,3551.0,342225.0,6096.0,1245298.0,3447.0,426247.0,165245.0,47903407.0,5300.0,571269.0,3351.0,418394.0,2210.0,167242.0
16333,2014-6-16,4257.0,503946.0,21543.0,1983273.0,5000.0,574004.0,9629.0,1579967.0,19201.0,2299619.0,12159.0,2465315.0,15470.0,1467952.0,3406.0,412716.0,12401.0,1119212.0,5904.0,664039.0,9707.0,1458596.0,11681.0,1052784.0,11084.0,682860.0,25906.0,2667687.0,2592.0,638453.0,78143.0,12664756.0,5933.0,537755.0,4778.0,482858.0,3748.0,352401.0,22545.0,2965972.0,7084.0,855997.0,11383.0,2522659.0,8400.0,817418.0,5600.0,785416.0,6332.0,1472270.0,4073.0,505878.0,190448.0,41283983.0,5926.0,742557.0,6638.0,1283671.0,2649.0,258472.0
16334,2014-6-17,3989.0,495215.0,20819.0,1771409.0,4517.0,471301.0,13026.0,2272689.0,16408.0,2022148.0,12574.0,2494938.0,14409.0,1395168.0,3657.0,386161.0,9146.0,857019.0,6070.0,832728.0,7476.0,1154298.0,9494.0,1000082.0,10273.0,773380.0,35062.0,4244036.0,2469.0,684611.0,80766.0,17239894.0,4392.0,439677.0,4482.0,412621.0,2716.0,266202.0,20879.0,2416713.0,5220.0,809305.0,11667.0,2858839.0,7318.0,712011.0,5453.0,814024.0,5704.0,1316150.0,7211.0,418599.0,78732.0,25183724.0,5877.0,1075316.0,5904.0,1010709.0,2446.0,266965.0
16335,2014-6-18,3944.0,587848.0,17443.0,1441440.0,4420.0,474145.0,12848.0,2720167.0,17694.0,1943487.0,11968.0,2693916.0,7014.0,990738.0,4454.0,388982.0,7368.0,970486.0,5887.0,701226.0,8704.0,1404174.0,8264.0,794713.0,7235.0,543662.0,31988.0,3870835.0,3020.0,762398.0,46817.0,10403698.0,5470.0,509982.0,4660.0,366309.0,2875.0,315350.0,14732.0,1798348.0,4867.0,804390.0,12032.0,3165281.0,6843.0,762954.0,6151.0,797439.0,5325.0,1165733.0,7583.0,418017.0,99723.0,32152747.0,5679.0,848310.0,7637.0,1767940.0,2447.0,228465.0
16336,2014-6-19,3653.0,480618.0,15612.0,1472743.0,4035.0,484410.0,99646.0,16210197.0,15311.0,1843653.0,14013.0,3682067.0,4769.0,843968.0,4466.0,375037.0,6803.0,876472.0,9051.0,976514.0,8749.0,1451518.0,8471.0,817000.0,7523.0,525148.0,28151.0,2787532.0,3091.0,764387.0,46834.0,11713461.0,8128.0,717591.0,4391.0,383402.0,4406.0,488179.0,12427.0,1529761.0,6561.0,864314.0,10530.0,3113467.0,6692.0,895437.0,5525.0,825145.0,5695.0,1252924.0,4323.0,463400.0,44331.0,14313183.0,5496.0,766019.0,11870.0,2290507.0,2453.0,268334.0
16337,2014-6-20,3454.0,412445.0,14455.0,1263436.0,3855.0,407184.0,32963.0,4291241.0,60146.0,3737860.0,21866.0,4405477.0,3858.0,934189.0,3341.0,280977.0,5969.0,808991.0,8213.0,867268.0,9558.0,1621555.0,6829.0,656913.0,5983.0,503136.0,32106.0,3757802.0,2815.0,811921.0,42247.0,17008165.0,5832.0,563026.0,4051.0,361997.0,15778.0,537979.0,22240.0,2754070.0,4736.0,607667.0,8930.0,2655185.0,7323.0,745427.0,8820.0,794955.0,5410.0,1188914.0,9091.0,860038.0,38188.0,8630602.0,5031.0,878886.0,9521.0,1701568.0,2262.0,212867.0
16338,2014-6-21,3012.0,257231.0,22357.0,1572075.0,3107.0,224541.0,11733.0,1615903.0,24802.0,2135684.0,16933.0,3500552.0,3079.0,776652.0,2697.0,188614.0,4079.0,503648.0,8318.0,800604.0,10068.0,796742.0,4408.0,418664.0,6475.0,381125.0,28482.0,3215259.0,2219.0,655189.0,25501.0,7392427.0,4060.0,420128.0,3466.0,301650.0,6292.0,245820.0,15153.0,1411217.0,4355.0,482365.0,7607.0,2330497.0,4729.0,555638.0,5005.0,557420.0,3719.0,987109.0,4973.0,487322.0,21092.0,5282659.0,4467.0,710726.0,7547.0,1229369.0,1914.0,118721.0
16339,2014-6-22,2796.0,276669.0,16663.0,1332978.0,3303.0,297959.0,9209.0,1299533.0,16759.0,1917281.0,10738.0,2778189.0,3189.0,715358.0,2492.0,180190.0,3755.0,502168.0,6971.0,659770.0,8694.0,959004.0,4390.0,389212.0,3426.0,291603.0,20527.0,2503596.0,2153.0,612642.0,19311.0,4967426.0,4324.0,382362.0,3297.0,282864.0,2825.0,213870.0,14306.0,1214454.0,4104.0,412380.0,7721.0,2495901.0,4741.0,587055.0,3781.0,450085.0,3729.0,984726.0,3658.0,314314.0,15544.0,4052959.0,3955.0,553853.0,7705.0,1087973.0,2059.0,149797.0
16340,2014-6-23,4235.0,547182.0,14346.0,1582211.0,4898.0,626605.0,13256.0,1676197.0,41056.0,3526531.0,16031.0,4498179.0,5296.0,951425.0,4163.0,337629.0,7571.0,870116.0,16303.0,1518138.0,8203.0,1149807.0,5375.0,701094.0,6098.0,655575.0,38262.0,3811994.0,2583.0,845766.0,20292.0,5115378.0,5810.0,640399.0,3784.0,298971.0,5468.0,592904.0,17074.0,1576624.0,4726.0,713809.0,16729.0,3833655.0,9509.0,1019070.0,8578.0,1110182.0,7372.0,1642352.0,4822.0,552522.0,55637.0,5507657.0,6602.0,1137806.0,10355.0,2281637.0,2640.0,300675.0
16341,2014-6-24,5019.0,567559.0,15751.0,1776705.0,5299.0,650476.0,12941.0,1913907.0,36648.0,4254188.0,28674.0,5360671.0,8832.0,1047449.0,5200.0,420240.0,9766.0,1229637.0,13825.0,1329244.0,8938.0,1196944.0,5697.0,624939.0,7014.0,697543.0,39686.0,4306846.0,2766.0,863089.0,125528.0,6747477.0,7108.0,672972.0,4346.0,451752.0,4915.0,540609.0,20880.0,1849689.0,5940.0,823541.0,18474.0,4368768.0,10713.0,1328522.0,9797.0,1340119.0,12850.0,2198247.0,8834.0,739006.0,39675.0,5060511.0,6473.0,1021687.0,14212.0,2318904.0,3085.0,256905.0
16342,2014-6-25,5318.0,689856.0,22187.0,2465951.0,5508.0,578716.0,10114.0,1716537.0,114585.0,10530324.0,37197.0,15322923.0,42013.0,3185847.0,4481.0,410156.0,8776.0,1382839.0,17015.0,1749659.0,13977.0,1716272.0,7695.0,802615.0,6544.0,625799.0,35451.0,3865662.0,3464.0,1162868.0,48583.0,4552954.0,7746.0,912967.0,6002.0,550073.0,4718.0,571186.0,86790.0,5162135.0,5367.0,688521.0,16555.0,5727915.0,11811.0,1336019.0,8733.0,1436045.0,12697.0,2128775.0,16185.0,972961.0,49316.0,6284589.0,5563.0,732910.0,14027.0,3766603.0,3017.0,266073.0
16343,2014-6-26,9606.0,1361146.0,42333.0,6833576.0,6337.0,771683.0,136633.0,14395329.0,90375.0,11081479.0,41950.0,13593257.0,43472.0,5346009.0,11890.0,1172411.0,17702.0,3153604.0,17413.0,2015368.0,15329.0,2025372.0,12588.0,1407697.0,12734.0,1369630.0,77725.0,10785181.0,5655.0,3054773.0,37757.0,5227612.0,25882.0,3759815.0,16254.0,1983352.0,10465.0,875296.0,95527.0,11548497.0,11474.0,1220824.0,32230.0,14085792.0,38936.0,5535529.0,16301.0,3032795.0,16319.0,3492461.0,17605.0,3116474.0,25789.0,4562979.0,18326.0,3358890.0,27593.0,9590251.0,4540.0,381186.0
16344,2014-6-27,17154.0,2985625.0,61179.0,15119569.0,11319.0,1202511.0,49865.0,11090899.0,99784.0,16051927.0,88692.0,26420185.0,21874.0,3842259.0,18176.0,3015600.0,28752.0,4272192.0,15252.0,2098112.0,25957.0,4517462.0,35691.0,3369396.0,13496.0,1584012.0,146109.0,26088553.0,15818.0,3631045.0,76852.0,10805308.0,46383.0,8648486.0,26716.0,5176694.0,11482.0,1481184.0,114331.0,19442666.0,27964.0,3598693.0,45726.0,14722705.0,69018.0,15337650.0,35722.0,6460998.0,11117.0,2167377.0,20571.0,3734733.0,49576.0,11137262.0,42510.0,12305502.0,33646.0,10377423.0,7789.0,691510.0
16345,2014-6-28,10831.0,1701092.0,19324.0,3619162.0,6704.0,589996.0,20136.0,5004706.0,36618.0,5435768.0,35226.0,8480293.0,9111.0,1739600.0,22735.0,1660672.0,7799.0,1040383.0,8625.0,1019768.0,10657.0,1539621.0,8459.0,799031.0,5998.0,583544.0,44559.0,7740248.0,4837.0,1211760.0,76199.0,6787496.0,17525.0,2201126.0,12653.0,1699139.0,5201.0,540416.0,44603.0,7457733.0,9417.0,1406987.0,27130.0,6432288.0,27949.0,10038673.0,10629.0,2019980.0,5386.0,1307854.0,17134.0,2797850.0,20359.0,4819948.0,24685.0,10488883.0,16952.0,5130096.0,3497.0,318372.0
16346,2014-6-29,9934.0,1310555.0,15435.0,2598833.0,6341.0,576552.0,12453.0,2622007.0,25556.0,3843330.0,22911.0,5468902.0,17108.0,1703876.0,12152.0,1127093.0,6624.0,861231.0,8310.0,968256.0,8522.0,1138826.0,6050.0,556290.0,4951.0,460691.0,40858.0,6410003.0,3607.0,1005778.0,37362.0,4686835.0,17835.0,2269599.0,7432.0,935593.0,3864.0,354025.0,29222.0,4597110.0,7123.0,866538.0,24406.0,5088181.0,15313.0,4545287.0,11738.0,1759149.0,4820.0,1204234.0,10912.0,1762545.0,16768.0,3552265.0,20408.0,5480491.0,17032.0,2742880.0,3295.0,298149.0
16347,2014-6-30,8273.0,1090524.0,32905.0,4629419.0,10688.0,865684.0,12251.0,2193867.0,60633.0,8076088.0,16545.0,4568718.0,12065.0,2544902.0,7522.0,1164414.0,8799.0,1255414.0,8035.0,1041173.0,14335.0,1739588.0,8963.0,950601.0,7808.0,1095814.0,65061.0,12808461.0,7383.0,1555373.0,37430.0,8030478.0,28436.0,3791838.0,6895.0,904043.0,6455.0,649020.0,47314.0,6520585.0,6917.0,930413.0,32628.0,6934014.0,19843.0,4937717.0,13757.0,1917328.0,14395.0,2129609.0,8315.0,1148155.0,19293.0,3831848.0,15906.0,3869547.0,13755.0,2431851.0,3691.0,321377.0
16348,2014-7-1,6809.0,844167.0,36882.0,4241914.0,11693.0,763348.0,10437.0,1746525.0,48661.0,5694585.0,17434.0,5040833.0,10822.0,2367529.0,6030.0,871680.0,11934.0,1954808.0,9217.0,1061998.0,11710.0,1441189.0,10387.0,945090.0,7204.0,823136.0,64799.0,8787347.0,10411.0,1638047.0,85332.0,12116321.0,23019.0,2661150.0,6747.0,858408.0,5273.0,533865.0,63008.0,6912555.0,8076.0,971575.0,28245.0,6556782.0,31052.0,3971463.0,11609.0,1675548.0,17904.0,3864615.0,9530.0,1001392.0,18440.0,3517657.0,15992.0,2966412.0,13672.0,2861316.0,4228.0,356756.0
16349,2014-7-2,5685.0,707524.0,30067.0,3852922.0,9673.0,925946.0,15757.0,2043441.0,30626.0,3603326.0,16583.0,5340459.0,10798.0,2179624.0,5628.0,670949.0,16521.0,2523505.0,12672.0,1560283.0,17693.0,1925916.0,15108.0,1615214.0,7182.0,799303.0,70845.0,10464622.0,6230.0,1339602.0,46298.0,7019873.0,23679.0,5167441.0,5294.0,703831.0,7902.0,725605.0,50148.0,6393922.0,10186.0,1260171.0,25183.0,5938091.0,18825.0,3383594.0,10796.0,1640083.0,21621.0,3274762.0,17896.0,1188782.0,30323.0,4126060.0,17912.0,2583963.0,14251.0,2273258.0,4789.0,411247.0
16350,2014-7-3,5879.0,724286.0,23956.0,3411747.0,6681.0,607443.0,13072.0,1648955.0,45033.0,3574359.0,16375.0,5184105.0,9143.0,1810593.0,8292.0,517563.0,18691.0,2008431.0,15652.0,1417726.0,13570.0,1529072.0,11976.0,1263716.0,7296.0,745390.0,45225.0,6074207.0,4248.0,1135852.0,28610.0,5025980.0,24641.0,2645750.0,6242.0,579233.0,6106.0,568811.0,63695.0,5537886.0,8667.0,1195381.0,22024.0,5518431.0,12371.0,2172069.0,10064.0,1307493.0,18157.0,2787317.0,11128.0,995881.0,20742.0,3125917.0,21787.0,3598610.0,10863.0,1847277.0,3611.0,293238.0
16351,2014-7-4,5348.0,585255.0,15132.0,2219766.0,5360.0,384402.0,7307.0,1010147.0,32579.0,3410219.0,13861.0,4388597.0,5772.0,1062966.0,4288.0,335796.0,9680.0,1218635.0,13702.0,1162022.0,9572.0,978108.0,7547.0,766282.0,5093.0,439959.0,30197.0,3634615.0,3463.0,747613.0,21693.0,3256393.0,9881.0,1131536.0,4193.0,384811.0,3543.0,269568.0,27545.0,3181122.0,6378.0,752495.0,19659.0,3823478.0,11081.0,1640743.0,7190.0,823073.0,11197.0,2216563.0,6107.0,553421.0,13007.0,2049708.0,13778.0,2201021.0,6095.0,834364.0,2663.0,224414.0
16352,2014-7-5,4665.0,511471.0,32497.0,3742053.0,6009.0,484175.0,9167.0,1184800.0,24518.0,2777322.0,23705.0,5857074.0,5383.0,1020961.0,4197.0,390435.0,11128.0,1401153.0,10862.0,908329.0,37107.0,2882070.0,7513.0,679565.0,5519.0,465184.0,31498.0,3578392.0,5416.0,1325093.0,22523.0,3489904.0,7960.0,947032.0,4211.0,338556.0,3829.0,268510.0,24137.0,3112242.0,14556.0,1347763.0,34897.0,7127585.0,27264.0,3280756.0,8219.0,817704.0,7007.0,1581083.0,5348.0,488921.0,12910.0,2126927.0,11652.0,1841518.0,8874.0,887870.0,2944.0,227899.0
16353,2014-7-6,4586.0,485188.0,21656.0,2865937.0,5744.0,460364.0,9055.0,1154857.0,24013.0,2885465.0,28757.0,7072228.0,5856.0,1127933.0,4316.0,374261.0,11650.0,1606470.0,11076.0,963965.0,16928.0,1697833.0,28161.0,998139.0,5446.0,496863.0,37082.0,4232460.0,8086.0,1660562.0,21467.0,3346923.0,10442.0,1075721.0,7388.0,582857.0,3691.0,260014.0,26110.0,3481305.0,14491.0,1351255.0,28792.0,5375608.0,18749.0,2454863.0,6276.0,787929.0,5621.0,1530268.0,6353.0,687030.0,21916.0,2885909.0,10814.0,1603339.0,6939.0,805631.0,3094.0,245667.0
16354,2014-7-7,6270.0,771934.0,21568.0,2548516.0,12366.0,1456500.0,13928.0,1877971.0,27280.0,3163202.0,152253.0,13762392.0,9855.0,1556403.0,7820.0,624818.0,12954.0,1901553.0,10577.0,1189586.0,17309.0,2606402.0,36761.0,1581774.0,28395.0,1136602.0,81306.0,11046152.0,9415.0,1542489.0,68171.0,9641910.0,11456.0,1653280.0,8495.0,792879.0,4592.0,380476.0,40415.0,4482304.0,13313.0,1488236.0,34512.0,7854708.0,23409.0,2413117.0,22925.0,1710387.0,23457.0,2616598.0,9052.0,1405016.0,28566.0,3787754.0,33060.0,2675760.0,9925.0,1165640.0,4287.0,369873.0
16355,2014-7-8,7243.0,806557.0,15387.0,1625305.0,8258.0,813588.0,13069.0,2361560.0,52517.0,3637933.0,53197.0,11360826.0,13403.0,1801953.0,5641.0,492230.0,15831.0,1792156.0,8870.0,1142044.0,35951.0,5145453.0,10758.0,910770.0,22875.0,1047762.0,81986.0,12116387.0,8938.0,1485507.0,39345.0,5676230.0,11314.0,1404745.0,9781.0,937468.0,6003.0,927098.0,42891.0,7679866.0,11123.0,1449693.0,34332.0,7484462.0,18106.0,2177844.0,14550.0,1808042.0,17112.0,2816567.0,16159.0,2991224.0,36683.0,3960498.0,19639.0,2391377.0,9864.0,1193688.0,3879.0,434793.0
16356,2014-7-9,5821.0,672098.0,28763.0,2666701.0,8888.0,1051012.0,25077.0,3837669.0,68224.0,4777246.0,73456.0,21828668.0,16072.0,2406233.0,5452.0,548974.0,11942.0,1610420.0,8106.0,1014463.0,20045.0,2699064.0,9990.0,828909.0,8785.0,741339.0,58040.0,7308505.0,6179.0,1189636.0,31526.0,6137124.0,11824.0,1336961.0,8994.0,993841.0,5259.0,796778.0,48180.0,10711714.0,8462.0,1121669.0,24603.0,5340246.0,26001.0,2931597.0,10937.0,2020802.0,15455.0,3105935.0,12322.0,2006389.0,62180.0,6022412.0,13775.0,1792796.0,15378.0,2353131.0,3566.0,320899.0
16357,2014-7-10,6310.0,742669.0,116876.0,12171456.0,13136.0,1205354.0,16572.0,2801531.0,47807.0,4362202.0,103330.0,24479835.0,17214.0,3051480.0,6122.0,567231.0,10697.0,1428087.0,10675.0,1256680.0,16654.0,1597585.0,9797.0,800658.0,18524.0,2451725.0,51599.0,6176599.0,6739.0,1647158.0,35955.0,6434447.0,14083.0,2007798.0,10021.0,1239287.0,6471.0,863345.0,69839.0,14030066.0,7975.0,1179231.0,25924.0,5913874.0,16466.0,2093098.0,10186.0,1556298.0,29539.0,5503120.0,8817.0,1605023.0,32013.0,4378426.0,33421.0,15093643.0,16320.0,2474568.0,4023.0,462051.0
16358,2014-7-11,9104.0,1123245.0,60997.0,7038529.0,11090.0,1020808.0,17135.0,2511814.0,90734.0,6984917.0,500419.0,78090414.0,20282.0,3081210.0,7929.0,633319.0,11107.0,1516495.0,22519.0,2418522.0,53055.0,4680322.0,17217.0,1792922.0,15967.0,1984198.0,148136.0,17968177.0,8026.0,1650647.0,210097.0,20160655.0,22257.0,3361211.0,12395.0,1184085.0,8618.0,910924.0,64439.0,10373556.0,11854.0,1340378.0,33864.0,7777678.0,19831.0,2540336.0,13682.0,1657082.0,17100.0,3724913.0,10425.0,1334090.0,32145.0,4402797.0,27181.0,7509700.0,15240.0,3076281.0,8871.0,586831.0
16359,2014-7-12,12696.0,1720602.0,21347.0,2885240.0,8730.0,781746.0,18719.0,2148567.0,87337.0,10017185.0,299048.0,49485988.0,18253.0,2696454.0,8022.0,704158.0,9007.0,1147060.0,20556.0,2219679.0,30051.0,2624616.0,13070.0,1270707.0,15544.0,1383298.0,120629.0,15513388.0,12729.0,2517631.0,103049.0,11234579.0,21918.0,2648374.0,11921.0,1221826.0,8341.0,991090.0,59957.0,10330821.0,11354.0,1252529.0,23109.0,4487663.0,14371.0,1836366.0,23604.0,2468272.0,14048.0,2683642.0,15462.0,1921995.0,41673.0,5007001.0,34295.0,8317324.0,15051.0,2058688.0,7558.0,693029.0
16360,2014-7-13,10682.0,1361177.0,17311.0,2284630.0,11274.0,933938.0,30280.0,2372104.0,412445.0,23451960.0,188712.0,32375526.0,21405.0,3743547.0,8727.0,834404.0,9437.0,1238254.0,15721.0,1817657.0,33338.0,2653061.0,10820.0,953908.0,20492.0,1519770.0,184852.0,18820691.0,15082.0,2282611.0,63759.0,9251100.0,22149.0,2209088.0,12398.0,1401358.0,9287.0,859782.0,85922.0,14475093.0,10436.0,1058723.0,18040.0,3532648.0,16394.0,1970433.0,24237.0,2677666.0,12034.0,2212586.0,11478.0,1745699.0,28983.0,4102128.0,30893.0,5145678.0,18917.0,3545535.0,19188.0,1637307.0
16361,2014-7-14,10078.0,1348809.0,20518.0,2665010.0,11582.0,1201158.0,22660.0,2393440.0,290376.0,24313040.0,133116.0,26499069.0,31309.0,5397798.0,7878.0,731833.0,16949.0,2444686.0,14829.0,1960864.0,33005.0,3103620.0,34512.0,1692686.0,17379.0,1478709.0,131639.0,15900475.0,12780.0,3074030.0,78100.0,10335054.0,17751.0,2604202.0,13229.0,1294313.0,12666.0,1159833.0,82134.0,17170582.0,11028.0,1236630.0,23873.0,5491368.0,16530.0,1905969.0,32402.0,3442610.0,24641.0,3371264.0,11013.0,1622864.0,24441.0,3390668.0,25583.0,5075340.0,20584.0,3536974.0,16017.0,1377797.0
16362,2014-7-15,9695.0,1136496.0,21810.0,2276472.0,9742.0,1021042.0,15697.0,1797102.0,135041.0,14555873.0,92861.0,18366196.0,36556.0,5185232.0,6552.0,604188.0,14313.0,2656970.0,13742.0,1620736.0,33292.0,3229933.0,13672.0,1024408.0,13829.0,1268113.0,145264.0,14177650.0,9163.0,2058543.0,102813.0,11454473.0,14030.0,1921493.0,12233.0,1011199.0,17240.0,2863063.0,47769.0,11051867.0,11211.0,1248705.0,17619.0,4458736.0,17322.0,1872338.0,13540.0,1552193.0,21018.0,3282279.0,9928.0,991830.0,33850.0,3273106.0,27052.0,7327373.0,21228.0,3738168.0,13239.0,1329566.0
16363,2014-7-16,9512.0,1297421.0,26161.0,3038869.0,10369.0,1297687.0,55555.0,5361081.0,81333.0,10831415.0,108524.0,23463578.0,36983.0,5743244.0,7025.0,599191.0,13470.0,2756611.0,14576.0,1526278.0,26586.0,3189542.0,17940.0,1687356.0,12667.0,1091024.0,74892.0,10402630.0,8985.0,1477514.0,60559.0,8774980.0,17218.0,1956978.0,12996.0,1063111.0,12805.0,1459609.0,67229.0,12613423.0,12302.0,1381441.0,17168.0,3850343.0,13965.0,1480870.0,20009.0,2517468.0,40199.0,3487208.0,9957.0,1034937.0,28077.0,2909785.0,21990.0,5979729.0,15556.0,2788055.0,13481.0,1406404.0
